title,text,image,cate
疫情期间可以通过大强度锻炼提高抵抗力,"首先要明确，居家健身不适宜进行长时间大强度锻炼。在居家防疫期间，为确保运动安全有效，运动强度必须适宜。强度过低，没有锻炼效果，但是长时间大强度的运动，会导致身体机能失调，免疫功能下降，并且运动损伤风险增加。因此，特别忌讳平常不运动、锻炼搞突击。
居家健身运动强度适宜，主要表现是：运动后感觉轻度的呼吸急促，周身微热，面色微红，内心感觉轻松愉快。虽然稍微感觉有点疲乏，但是经过休息以后可以消除，并且没有疼痛和麻木。",//jiaozhen-70111.picnjc.qpic.cn/jfyUEGG1ym8gBrgzymAPRJ?imageView2/2/w/300/h/300,fake
韩国16名护士因新冠肺炎疫情集体辞职,韩国纽西斯通讯社2020年3月2日报道称，这些护士并非因为疫情而辞职，他们早就计划在一二月份辞职。疫情突然来临后，他们还延迟了辞职时间，甚至有人现在仍奋斗在抗疫一线。3月2日青瓦台方面也作出回应称，对这些人的辛苦被贬低而感到遗憾。,https://p.qpic.cn/jiaozhen/0/cfb2269a474659e36c9c4ae1eaabd609/0?imageView2/2/w/300/h/300,fake
一封来自武大女博士新冠肺炎的遗书,"武汉大学官微已辟谣：经核实，自新冠肺炎疫情以来，我校796名留校学生除一名硕士生外，再无被感染者；我校在读学生亦无感染新冠病毒而去世者。另，我校在读（含保留学籍、休学）贵州籍女博士生14人，无姜、江或蒋姓女生；14人中年龄为30岁和31岁的女博士生共3位，均确认平安。
根据“女三十一岁”“自从十八岁考入武大已经十二个年头了”“贵州大山走出来的理科状元”等信息，较真推测这位“武大女博士”是贵州省2007-2010年的高考生（为避免遗漏，故将时间范围放宽），但较真查询了贵州省2007-2009年高考理科状元名单，并未发现姜、江或蒋姓女生高考状元。",https://p.qpic.cn/jiaozhen/0/9503e063f015a74ffb8016254d2ec7ce/0?imageView2/2/w/300/h/300,fake
意大利尤文图斯俱乐部有三名球员感染新冠病毒,"据腾讯体育报道，并非“尤文图斯俱乐部有三名球员感染新冠病毒”，而是尤文图斯U23梯队的对手皮亚内塞队，存在3名球员、1名教练确诊新冠肺炎的情况。
据《太阳报》报道，尤文图斯内部已经对球员们进行新冠病毒检测，目前还未发现阳性检测结果。尤文内部的线人透露：“尤文内部非常认真对待这个情况，已经告知所有球员要勤洗手。”尤文内部会密切观察球员们的状况。",https://p.qpic.cn/jiaozhen/0/2897d84c0b2c26b2193b10d88bb46143/0?imageView2/2/w/300/h/300,fake
熔喷布燃烧无烟无焦，据此可以区分口罩真假,"燃烧有烟和有焦味并不能作为判断口罩真假的标准。一个口罩里熔喷布面积较小，燃烧基本没有烟和焦味，但是一定量的熔喷布燃烧起来肯定有烟和焦味。
熔喷布原料聚丙烯，是从石油里提炼出来的，而餐巾纸原料木浆，是从树木里面提取的。餐巾纸和熔喷布烧起来的区别，前者像是在烧木头，后者像是在烧塑料，二者都能燃烧，燃烧的程度、味道确实有区别，但是一般人无法辨别。
用餐巾纸的只是假口罩中的一种，还有很多用别的材料的假口罩，尤其是用聚丙烯纺粘布替代熔喷布的假口罩，燃烧起来的表现和气味与熔喷布很相似，所以不能用这个方法来判断口罩真假。",https://p.qpic.cn/jiaozhen/0/4960fb5ca95cd431e92f9bc3e1012cc7/0?imageView2/2/w/300/h/300,fake
大批华侨包机从国外回安徽避难,"经查，该信息不实。截至2月29日，安徽歙县近期只有郑村镇棠樾村1家7口从意大利返回，该7人从意大利博洛尼亚出发，于2月27日凌晨5时左右到达歙县郑村镇棠樾村。
2月27日上午，郑村镇即成立包保专班，对该户7人实行严格的居家隔离医学观察措施。2月29日，县指挥部已研定将该户采取集中定点隔离医学观察14天。",https://p.qpic.cn/jiaozhen/0/a4f69fe179a0a04d0423366fa3a9331f/0?imageView2/2/w/300/h/300,fake
河南省正式公布各市县区疫情等级名单,"2月29日上午，河南省卫生健康委宣传处相关负责人表示，不知道（网传的名单）是从哪儿出来的，目前没有这个名单。
2月19日，河南省新型冠状病毒感染的肺炎疫情防控指挥部印发《关于科学防治精准施策分区分级做好新冠肺炎疫情防控工作的实施意见》，明确了全省以县(市、区)为单位，依据疫情风险等级从高到低进行划分，2月21日下午，河南省政府再次强调，对分类名单实施动态调整，不搞“一刀切”。此后便无河南县(市、区)疫情风险等级分类的公开报道。
网传的“河南省各市县区疫情等级来了”的分类名单，在表述上与官方有异，官方的表述为“县(市、区)”，而非“市县区”。从这一点，也能佐证网传的分类名单最起码“不正规”。",https://p.qpic.cn/jiaozhen/0/0daafd909120ba7da2a70c1b04361e12/0?imageView2/2/w/300/h/300,fake
湖南益阳一武大学生传染了爷爷，并接触790人,"据益阳市资阳区疾控中心核实，该信息为谣言。
2月28日0-24时，湖南新增确诊病例数据已由湖南省卫健委通过权威媒体公布 , 其中益阳市报告新增新冠肺炎确诊病例 1 例，该病例系一名81岁的男性，确诊前与武汉归益人员（其大女李某，49岁）有密切接触史；2月29日无新增病例。
传言中所提及内容为当前确诊病例信息与近两天网上流传的疫情不实信息混合拼接而成，消息不属实。",//jiaozhen-70111.picnjc.qpic.cn/5LN8ArUDjH6FqiuAKA6c3k?imageView2/2/w/300/h/300,fake
物美员工出现群体性发热，涉及北京7家门店,"2月29日，物美联合美廉美发布澄清说明，表示自疫情以来，物美及美廉美所有门店从未出现过员工群体性发热事件，也从未出现过一例新冠确诊病例和疑似病例，相关传闻纯属谣言。
针对有三名员工因出现感冒症状就医一事，物美集团2月28日已经发布过一次声明称：“2月25日上午，物美发展学院有三名员工因出现感冒症状前往医院就诊，当天医院进行咽拭子检测，结果显示均为阴性。”
针对网传“望京麒麟社物美有确诊病例”，2月28日，望京街道疫情防控工作领导小组办公室也发布通报称，望京麒麟社物美有发热员工由120救护车送至医院就诊，排除新冠肺炎。网传“望京麒麟社物美有确诊病例”为虚假消息。",https://p.qpic.cn/jiaozhen/0/c602d92a40e5451cea171deb83eb57e1/0?imageView2/2/w/300/h/300,fake
台湾专家：根据一篇论文可以得出新冠病毒源头是美国,"台湾专家“新冠病毒来自美国”的说法参考的是大陆一篇研究论文。实际上，该论文目前只在中国科学院科技论文预发布平台上公布，还未经同行审评，其结论是否正确还需要更多研究。该网站也声明“（论文）不应被视为结论性的、指导临床实践/健康相关行为的信息，也不应作为既定事实在新闻媒体报道”。
那篇论文提到的14个美国患者，都跟武汉有关，所以不能得出新冠病毒的起源是美国这个结论。
这个论文的重点想说明的是，来自华南海鲜市场有关患者的病毒，出现在进化的孙子辈里，在进化上并不是最早的病毒。也就是说，在华南海鲜市场爆发肺炎之前，病毒已经在武汉出现了。",https://p.qpic.cn/jiaozhen/0/05ed16fbf4d8c4a8e0c433b45160b537/0?imageView2/2/w/300/h/300,fake
伊朗副总统确诊新冠肺炎后，政府官员不戴口罩探望,网帖中伊朗官员看望副总统的图片并非最近拍摄，而是发生在2014年。当时伊朗副总统在德黑兰发生车祸，伊朗前总统和政府其他官员一同到医院探望。,//jiaozhen-70111.picnjc.qpic.cn/M8iMWSH13CVn78PMt3YA6?imageView2/2/w/300/h/300,fake
新冠病毒家庭版试剂盒上市，在家指尖采血就可以测,"北京市药监局表示，新型冠状病毒检测试剂盒暂未有家用版。
经批准注册的新型冠状病毒检测试剂盒，均需要具备PCR实验室及专用设备的医疗机构才能完成检测，普通市民不能在家庭自行使用。
目前，新型冠状病毒肺炎疫情还处于关键防范时期，市民不要轻信“微商”的虚假宣传，出现相关症状应及时就医。",https://p.qpic.cn/jiaozhen/0/e6c2312baa85a04e61a04a5df4b880ba/0?imageView2/2/w/300/h/300,fake
可以确定美国病毒是5株，中国2株，伊朗和美国一样,"目前没有太多关于伊朗病毒株的研究，直接说“伊朗的1株和美国一样，与中国不同”也没有任何根据。事实上，从美国和伊朗的关系来看，直接由美国传播给伊朗的可能性非常小。
国内没有发现美国有的其他3种单倍型，更可能的原因是我国现在提交的病毒数据数量太少，很多是同一个传染源来的。不能说我们国家没有美国的其他单倍型，可能只是我们提交的数据中没有检测到。
美国2个特殊的单倍型有武汉旅行史，而且根据流行病学资料，在武汉感染的几率很大。",//jiaozhen-70111.picnjc.qpic.cn/dvyv9gfvYArhrWi3X7GBG7?imageView2/2/w/300/h/300,fake
美国的电子烟肺炎是新型冠状病毒导致,台湾节目里说美国去年爆发的跟电子烟有关的肺炎，是新冠病毒引起。这个说法很荒谬。电子烟肺炎与新冠肺炎完全不一样，在电子烟肺炎患者的肺泡灌洗液里也没有检测到新型冠状病毒，二者不能混为一谈。,//jiaozhen-70111.picnjc.qpic.cn/f37teLwqM1XLcz9PQYY4hL?imageView2/2/w/300/h/300,fake
韩国人坐飞机到达成都，仅量体温就放行，不隔离,"2月27日凌晨抵达成都的韩亚航空OZ323航班，共入境159人（其中外籍人士84人），疾控部门会同海关、公安等部门，对抵达乘客进行了体温检测，体温均正常。入境人员全部填写了个人健康申报表，并在飞机抵达双流国际机场后，通过专用转运车和专用通道，抵达疫情防控检测点。
入境人员中，有82人（其中外籍人士36人）留居成都，核查后的名单已通知相关区（市）县，纳入社区（单位）统一管理，实行居家或集中隔离。其余77人离开成都去往外地，成都市已通知有关地区。",https://p.qpic.cn/jiaozhen/0/f32464e0b8e9c05335f14d0da0a1cdf0/0?imageView2/2/w/300/h/300,fake
因疫情严重，哈尔滨封城,2月27日下午，黑龙江省政府新闻办在哈尔滨举行“黑龙江省应对新冠肺炎疫情进展”第24场系列新闻发布会。发布会上哈尔滨市副市长陈远表示，“封城”一说是不属实的。自开展新冠肺炎疫情防控工作以来，哈尔滨市严格落实国家和黑龙江省的相关工作部署，有力有序开展防疫工作。截至目前，哈尔滨市应对疫情防控工作指挥部从未下达过“封城”的任何命令，也没有实施过。,https://p.qpic.cn/jiaozhen/0/5f121c270a84cb5a209ee037d4ccf4ee/0?imageView2/2/w/300/h/300,fake
视频：蒙古国捐赠中国的三万只羊正在二连浩特入境,"网上流传的“三万只羊入境”视频，发布日期都早于2月27日。但“蒙古国总统向中国赠送三万只羊”的新闻是在2月27日下午才发布的。
另据@内蒙古长安网：据内蒙古二连浩特市互联网信息办公室介绍，经核实，就如何将蒙古国赠送的30000只羊运抵中方等具体问题，中蒙两国双方相关部门还在商洽阶段。",//jiaozhen-70111.picnjc.qpic.cn/73aSSSJcjPeHoV7pQuDyJ9?imageView2/2/w/300/h/300,fake
鸡屎藤能预防新型冠状病毒,"鸡屎藤又名鸡矢藤，是一种常见的中药药材，因为这种植物有类似鸡屎的臭味而得名。在传统医学典籍中，鸡屎藤的功能被描述为祛风活血、止痛解毒、消食导滞、除湿消肿[1]。但目前并无实验明确证实这些功效。
目前也没有任何已公开的实验证据证实鸡屎藤对包含新冠病毒在内的冠状病毒有抑制作用。因此，认为鸡屎藤能预防新冠肺炎毫无依据。而且《有毒中草药彩色图鉴》认为，鸡屎藤的全草是有毒性的。大家千万不要勿信谣言自行服用。",https://p.qpic.cn/jiaozhen/0/548e926576c3d65fe60d0e2800442608/0?imageView2/2/w/300/h/300,fake
急救改用吸痰机，武汉疫情一天死亡人数减半,"刘良教授已经在个人社交账号上辟谣：以下内容我不知道信息来源，也不知道是谁发的。我没有干预任何个例的临床治疗，每个病例都有他的不同特点，功劳是广大一线医护人员的。
死亡人数减半也说得十分含混。较真查阅数据发现，2月24日武汉市新增新冠肺炎死亡病例56例，较23日的131例的下降了一半。但国家卫健委专家组成员邱海波对此现象解释：谨慎地认为这是一个转变。现在病死人数下降，是此前采取一系列措施逐渐发挥效果。
解剖学结果，并不提示呼吸机造成痰栓的形成。主要是告诉我们在处理重症病人时要注意“气管痰栓”这个现象。实际临床情况复杂，只要病人有需要，无论是用吸痰机、呼吸机或者ECMO都没错，要避免一刀切。",//jiaozhen-70111.picnjc.qpic.cn/9bqdnAwZQMxqrNgNc2aE63?imageView2/2/w/300/h/300,fake
